Nr. SISF,Taxon ID,Rangstufe,Taxonname,Familie,Indigenat CH,Grenzgebiet,Ist Teil von: Taxonname,Ist Teil von: Nr. SISF,Ist Teil von: Taxon ID
413800,1046160,sp,Telekia speciosa (Schreb.) Baumg.,Asteraceae,N,,,,
414000,1046180,sp,Telephium imperati L.,Caryophyllaceae,I,,,,
414050,1046190,sp,Tellima grandiflora (Pursh) Lindl.,Saxifragaceae,N,,,,
414100,1046210,sp,Tephroseris capitata (Wahlenb.) Griseb. & Schenk,Asteraceae,I,,,,
414200,1046220,sp,Tephroseris helenitis (L.) B. Nord.,Asteraceae,I,,,,
414250,1046225,subsp (single),Tephroseris helenitis (L.) B. Nord. subsp. helenitis,Asteraceae,I,,Tephroseris helenitis (L.) B. Nord.,414200,1046220
414300,1046230,sp,Tephroseris integrifolia (L.) Holub,Asteraceae,I,,,,
414400,1046240,sp,Tephroseris tenuifolia (Gaudin) Holub,Asteraceae,I,,,,
414600,1046250,sp,Tetragonia tetragonoides (Pall.) Kuntze,Aizoaceae,N,,,,
414900,1046260,sp,Teucrium botrys L.,Lamiaceae,I,,,,
415000,1046270,sp,Teucrium chamaedrys L.,Lamiaceae,I,,,,
415100,1046300,sp,Teucrium montanum L.,Lamiaceae,I,,,,
415200,1046310,sp,Teucrium scordium L.,Lamiaceae,I,,,,
415250,1046315,subsp (single),Teucrium scordium L. subsp. scordium,Lamiaceae,I,,Teucrium scordium L.,415200,1046310
415300,1046320,sp,Teucrium scorodonia L.,Lamiaceae,I,,,,
415400,1046330,sp,Thalictrum alpinum L.,Ranunculaceae,I,,,,
415500,1046340,sp,Thalictrum aquilegiifolium L.,Ranunculaceae,I,,,,
415800,1046360,sp,Thalictrum flavum L.,Ranunculaceae,I,,,,
415900,1046370,sp,Thalictrum foetidum L.,Ranunculaceae,I,,,,
416100,1046390,sp,Thalictrum lucidum L.,Ranunculaceae,I,,,,
416195,1046400,sp,Thalictrum minus L.,Ranunculaceae,I,,,,
416196,1046410,subsp,Thalictrum minus L. subsp. minus,Ranunculaceae,I?,,Thalictrum minus L.,416195,1046400
416250,1046415,subsp,Thalictrum minus subsp. pratense (F. W. Schultz) Hand,Ranunculaceae,I,,Thalictrum minus L.,416195,1046400
416300,1046420,subsp,Thalictrum minus subsp. saxatile Ces.,Ranunculaceae,I,,Thalictrum minus L.,416195,1046400
416600,1046430,sp,Thalictrum simplex L.,Ranunculaceae,I,,,,
416680,1046435,subsp,Thalictrum simplex L. subsp. simplex,Ranunculaceae,I,,Thalictrum simplex L.,416600,1046430
416800,1046437,subsp,Thalictrum simplex subsp. galioides (DC.) Korsh.,Ranunculaceae,I,,Thalictrum simplex L.,416600,1046430
417000,1046440,sp,Thelypteris palustris Schott,Thelypteridaceae,I,,,,
417200,1046450,sp,Thesium alpinum L.,Santalaceae,I,,,,
417300,1046460,sp,Thesium bavarum Schrank,Santalaceae,I,,,,
417400,1046470,sp,Thesium divaricatum Mert. & W. D. J. Koch,Santalaceae,,x,,,
417500,1046480,sp,Thesium humifusum DC.,Santalaceae,ni,,,,
417600,1046490,sp,Thesium linophyllon L.,Santalaceae,I,,,,
417700,1046500,sp,Thesium pyrenaicum Pourr.,Santalaceae,I,,,,
417730,1046510,subsp,Thesium pyrenaicum Pourr. subsp. pyrenaicum,Santalaceae,I,,Thesium pyrenaicum Pourr.,417700,1046500
417760,1046520,subsp,Thesium pyrenaicum subsp. grandiflorum (A. DC.) Hendrych,Santalaceae,,x,Thesium pyrenaicum Pourr.,417700,1046500
417800,1046530,sp,Thesium rostratum Mert. & W. D. J. Koch,Santalaceae,I,,,,
417850,1046540,sp,Thladiantha dubia Bunge,Cucurbitaceae,,x,,,
417900,1046550,sp,Thlaspi alliaceum L.,Brassicaceae,N,,,,
417995,1046560,aggr,Thlaspi alpestre aggr.,Brassicaceae,I,,,,
418200,1046570,sp,Thlaspi arvense L.,Brassicaceae,A,,,,
418300,1046580,sp,Thlaspi brachypetalum Jord.,Brassicaceae,I,,Thlaspi alpestre aggr.,417995,1046560
418400,1046590,sp,Thlaspi caerulescens J. Presl & C. Presl,Brassicaceae,I,,Thlaspi alpestre aggr.,417995,1046560
418700,1046600,sp,Thlaspi montanum L.,Brassicaceae,I,,,,
418800,1046610,sp,Thlaspi perfoliatum L.,Brassicaceae,I,,,,
418900,1046620,sp,Thlaspi praecox Wulfen,Brassicaceae,,x,,,
419095,1046630,sp,Thlaspi rotundifolium (L.) Gaudin,Brassicaceae,I,,,,
419100,1046640,subsp,Thlaspi rotundifolium (L.) Gaudin subsp. rotundifolium,Brassicaceae,I,,Thlaspi rotundifolium (L.) Gaudin,419095,1046630
419200,1046650,subsp,Thlaspi rotundifolium subsp. corymbosum Gremli,Brassicaceae,I,,Thlaspi rotundifolium (L.) Gaudin,419095,1046630
419400,1046670,sp,Thlaspi sylvium Gaudin,Brassicaceae,I,,,,
419500,1046680,sp,Thlaspi virens Jord.,Brassicaceae,I,,Thlaspi alpestre aggr.,417995,1046560
419600,1046690,sp,Thuja occidentalis L.,Cupressaceae,N,,,,
419750,1046710,sp,Thuja plicata D. Don,Cupressaceae,N,,,,
419800,1046730,sp,Thymelaea passerina (L.) Coss. & Germ.,Thymelaeaceae,I,,,,
419900,1046740,sp,Thymus alpestris (Čelak.) A. Kern.,Lamiaceae,I,,Thymus serpyllum aggr.,421200,1046890
420350,1046780,sp,Thymus kosteleckyanus Opiz,Lamiaceae,,x,Thymus serpyllum aggr.,421200,1046890
420400,1046790,sp,Thymus longicaulis C. Presl,Lamiaceae,I,,Thymus serpyllum aggr.,421200,1046890
420450,1046800,sp,Thymus odoratissimus Mill.,Lamiaceae,,x,Thymus serpyllum aggr.,421200,1046890
420500,1046810,sp,Thymus oenipontanus Heinr. Braun,Lamiaceae,I,,Thymus serpyllum aggr.,421200,1046890
420750,1046830,sp,Thymus praecox Opiz,Lamiaceae,I,,Thymus serpyllum aggr.,421200,1046890
420800,1046840,subsp,Thymus praecox Opiz subsp. praecox,Lamiaceae,I,,Thymus praecox Opiz,420750,1046830
420900,1046850,subsp,Thymus praecox subsp. polytrichus (Borbás) Jalas,Lamiaceae,I,,Thymus praecox Opiz,420750,1046830
420940,1046860,sp,Thymus pulegioides L.,Lamiaceae,I,,Thymus serpyllum aggr.,421200,1046890
420990,1046870,subsp,Thymus pulegioides L. subsp. pulegioides,Lamiaceae,I,,Thymus pulegioides L.,420940,1046860
421100,1046880,subsp,Thymus pulegioides subsp. carniolicus (Borbás) P. A. Schmidt,Lamiaceae,I,,Thymus pulegioides L.,420940,1046860
421200,1046890,aggr,Thymus serpyllum aggr.,Lamiaceae,I,,,,
421300,1046930,sp,Thymus vulgaris L.,Lamiaceae,AC,,,,
421400,1046950,sp,Tilia cordata Mill.,Malvaceae,I,,,,
421500,1046970,sp,Tilia platyphyllos Scop.,Malvaceae,I,,,,
421530,1046975,subsp,Tilia platyphyllos Scop. subsp. platyphyllos,Malvaceae,I,,Tilia platyphyllos Scop.,421500,1046970
421540,1046978,subsp,Tilia platyphyllos subsp. cordifolia (Besser) C. K. Schneid.,Malvaceae,,x,Tilia platyphyllos Scop.,421500,1046970
421550,1046980,sp,Tilia tomentosa Moench,Malvaceae,N,,,,
421600,1046990,sp,Tofieldia calyculata (L.) Wahlenb.,Tofieldiaceae,I,,,,
421700,1047000,sp,Tofieldia pusilla (Michx.) Pers.,Tofieldiaceae,I,,,,
421750,1047010,sp,Tolpis barbata (L.) Gaertn.,Asteraceae,N,,,,
421800,1047030,sp,Tordylium maximum L.,Apiaceae,ni,,,,
422000,1047040,sp,Torilis arvensis (Huds.) Link,Apiaceae,A,,,,
422050,1047045,subsp (single),Torilis arvensis (Huds.) Link subsp. arvensis,Apiaceae,A,,Torilis arvensis (Huds.) Link,422000,1047040
422100,1047050,sp,Torilis japonica (Houtt.) DC.,Apiaceae,I,,,,
422200,1047060,sp,Torilis leptophylla (L.) Rchb. f.,Apiaceae,,x,,,
422300,1047070,sp,Torilis nodosa (L.) Gaertn.,Apiaceae,ni,,,,
422350,1047080,sp,Toxicodendron radicans (L.) Kuntze,Anacardiaceae,N,,,,
422400,1047090,sp,Tozzia alpina L.,Orobanchaceae,I,,,,
422450,1047110,sp,Trachycarpus fortunei (Hook.) H. Wendl.,Arecaceae,N,,,,
422480,1047120,sp,Trachystemon orientalis (L.) G. Don,Boraginaceae,N,,,,
422490,1047130,sp,Tradescantia fluminensis Vell.,Commelinaceae,N,,,,
422510,1047140,sp,Tradescantia virginiana L.,Commelinaceae,N,,,,
422500,1047150,sp,Tragopogon crocifolius L.,Asteraceae,N,,,,
422600,1047160,sp,Tragopogon dubius Scop.,Asteraceae,I,,,,
422900,1047170,sp,Tragopogon porrifolius L.,Asteraceae,N,,,,
422930,1047176,subsp (single),Tragopogon porrifolius subsp. eriospermus (Ten.) Greuter,Asteraceae,N,,Tragopogon porrifolius L.,422900,1047170
422950,1047180,sp,Tragopogon pratensis L.,Asteraceae,I,,,,
423000,1047190,subsp,Tragopogon pratensis L. subsp. pratensis,Asteraceae,I,,Tragopogon pratensis L.,422950,1047180
423200,1047210,subsp,Tragopogon pratensis subsp. minor (Mill.) Hartm.,Asteraceae,I,,Tragopogon pratensis L.,422950,1047180
423300,1047220,subsp,Tragopogon pratensis subsp. orientalis (L.) Čelak.,Asteraceae,I,,Tragopogon pratensis L.,422950,1047180
423400,1047230,sp,Tragus racemosus (L.) All.,Poaceae,A,,,,
423500,1047240,sp,Trapa natans L.,Lythraceae,I,,,,
423600,1047250,sp,Traunsteinera globosa (L.) Rchb.,Orchidaceae,I,,,,
423700,1047260,sp,Tribulus terrestris L.,Zygophyllaceae,A,,,,
423800,1047280,sp,Trichophorum alpinum (L.) Pers.,Cyperaceae,I,,,,
423900,1047290,sp,Trichophorum cespitosum (L.) Hartm.,Cyperaceae,I,,,,
423930,1047300,subsp,Trichophorum cespitosum (L.) Hartm. subsp. cespitosum,Cyperaceae,I,,Trichophorum cespitosum (L.) Hartm.,423900,1047290
423960,1047310,subsp,Trichophorum cespitosum subsp. germanicum (Palla) Hegi,Cyperaceae,,x,Trichophorum cespitosum (L.) Hartm.,423900,1047290
424100,1047330,sp,Trichophorum pumilum (Vahl) Schinz & Thell.,Cyperaceae,I,,,,
424200,1047340,sp,Trientalis europaea L.,Primulaceae,I,,,,
424300,1047350,sp,Trifolium alexandrinum L.,Fabaceae,N,,,,
424400,1047360,sp,Trifolium alpestre L.,Fabaceae,I,,,,
424500,1047370,sp,Trifolium alpinum L.,Fabaceae,I,,,,
424600,1047380,sp,Trifolium angustifolium L.,Fabaceae,,x,,,
424700,1047390,sp,Trifolium arvense L.,Fabaceae,I,,,,
424800,1047400,sp,Trifolium aureum Pollich,Fabaceae,I,,,,
424900,1047410,sp,Trifolium badium Schreb.,Fabaceae,I,,,,
425000,1047420,sp,Trifolium campestre Schreb.,Fabaceae,A,,,,
425100,1047430,sp,Trifolium dubium Sibth.,Fabaceae,I,,,,
425400,1047440,sp,Trifolium fragiferum L.,Fabaceae,I,,,,
425500,1047450,sp,Trifolium glomeratum L.,Fabaceae,,x,,,
425595,1047460,sp,Trifolium hybridum L.,Fabaceae,N,,,,
425600,1047470,subsp,Trifolium hybridum L. subsp. hybridum,Fabaceae,N,,Trifolium hybridum L.,425595,1047460
425700,1047480,subsp,Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn.,Fabaceae,N,,Trifolium hybridum L.,425595,1047460
425750,1047490,sp,Trifolium incarnatum L.,Fabaceae,N,,,,
425800,1047500,subsp,Trifolium incarnatum L. subsp. incarnatum,Fabaceae,N,,Trifolium incarnatum L.,425750,1047490
425900,1047510,subsp,Trifolium incarnatum subsp. molinerii (Hornem.) Syme,Fabaceae,,x,Trifolium incarnatum L.,425750,1047490
426000,1047520,sp,Trifolium medium L.,Fabaceae,I,,,,
426100,1047530,sp,Trifolium micranthum Viv.,Fabaceae,,x,,,
426300,1047540,sp,Trifolium montanum L.,Fabaceae,I,,,,
426350,1047545,subsp (single),Trifolium montanum L. subsp. montanum,Fabaceae,I,,Trifolium montanum L.,426300,1047540
426400,1047550,sp,Trifolium nigrescens Viv.,Fabaceae,,x,,,
426600,1047560,sp,Trifolium ochroleucon Huds.,Fabaceae,I,,,,
426700,1047570,sp,Trifolium pallescens Schreb.,Fabaceae,I,,,,
426800,1047590,sp,Trifolium patens Schreb.,Fabaceae,I,,,,
426895,1047600,sp,Trifolium pratense L.,Fabaceae,I,,,,
426900,1047610,subsp,Trifolium pratense L. subsp. pratense,Fabaceae,I,,Trifolium pratense L.,426895,1047600
427000,1047620,subsp,Trifolium pratense subsp. nivale (W. D. J. Koch) Ces.,Fabaceae,I,,Trifolium pratense L.,426895,1047600
427100,1047630,sp,Trifolium repens L.,Fabaceae,I,,,,
427200,1047640,subsp,Trifolium repens L. subsp. repens,Fabaceae,I,,Trifolium repens L.,427100,1047630
427300,1047650,subsp,Trifolium repens subsp. prostratum Nyman,Fabaceae,I,,Trifolium repens L.,427100,1047630
427400,1047660,sp,Trifolium resupinatum L.,Fabaceae,N,,,,
427500,1047670,sp,Trifolium rubens L.,Fabaceae,I,,,,
427600,1047690,sp,Trifolium saxatile All.,Fabaceae,I,,,,
427700,1047700,sp,Trifolium scabrum L.,Fabaceae,I,,,,
427800,1047710,sp,Trifolium spadiceum L.,Fabaceae,I,,,,
427900,1047730,sp,Trifolium striatum L.,Fabaceae,I,,,,
428000,1047750,sp,Trifolium subterraneum L.,Fabaceae,N,,,,
428100,1047760,sp,Trifolium thalii Vill.,Fabaceae,I,,,,
428200,1047770,sp,Triglochin palustris L.,Juncaginaceae,I,,,,
428300,1047780,sp,Trigonella caerulea (L.) Ser.,Fabaceae,N,,,,
428400,1047800,sp,Trigonella foenum-graecum L.,Fabaceae,N,,,,
428500,1047810,sp,Trigonella monspeliaca L.,Fabaceae,I,,,,
428600,1047830,sp,Trinia glauca (L.) Dumort.,Apiaceae,I,,,,
428650,1047835,subsp (single),Trinia glauca (L.) Dumort. subsp. glauca,Apiaceae,I,,Trinia glauca (L.) Dumort.,428600,1047830
428700,1047840,sp,Tripleurospermum inodorum (L.) Sch. Bip.,Asteraceae,I,,,,
429000,1047850,sp,Trisetum alpestre (Host) P. Beauv.,Poaceae,,x,,,
429100,1047860,sp,Trisetum argenteum (Willd.) Roem. & Schult.,Poaceae,,x,,,
429200,1047870,sp,Trisetum cavanillesii Trin.,Poaceae,I,,,,
429300,1047880,sp,Trisetum distichophyllum (Vill.) P. Beauv.,Poaceae,I,,,,
429400,1047890,sp,Trisetum flavescens (L.) P. Beauv.,Poaceae,I,,,,
429430,1047900,subsp,Trisetum flavescens (L.) P. Beauv. subsp. flavescens,Poaceae,I,,Trisetum flavescens (L.) P. Beauv.,429400,1047890
429460,1047910,subsp,Trisetum flavescens subsp. purpurascens (DC.) Arcang.,Poaceae,I,,Trisetum flavescens (L.) P. Beauv.,429400,1047890
429500,1047920,sp,Trisetum spicatum (L.) K. Richt.,Poaceae,I,,,,
429600,1047930,sp,Triticum aestivum L.,Poaceae,AC,,,,
429700,1047940,sp,Triticum compactum Host,Poaceae,AC,,,,
429800,1047950,sp,Triticum dicoccon Schrank,Poaceae,AC,,,,
429900,1047960,sp,Triticum durum Desf.,Poaceae,AC,,,,
430000,1047970,sp,Triticum monococcum L.,Poaceae,AC,,,,
430100,1047980,sp,Triticum polonicum L.,Poaceae,AC,,,,
430200,1047990,sp,Triticum spelta L.,Poaceae,AC,,,,
430300,1048000,sp,Triticum turgidum L.,Poaceae,AC,,,,
430500,1048020,sp,Trochiscanthes nodiflora (All.) W. D. J. Koch,Apiaceae,I,,,,
430600,1048030,sp,Trollius europaeus L.,Ranunculaceae,I,,,,
430700,1048040,sp,Tropaeolum majus L.,Tropaeolaceae,N,,,,
430800,1048060,sp,Tuberaria guttata (L.) Fourr.,Cistaceae,,x,,,
430930,1048070,sp,Tulipa aximensis E. P. Perrier & Songeon,Liliaceae,N,,Tulipa gesneriana L.,431100,1048100
430960,1048080,sp,Tulipa clusiana DC.,Liliaceae,,x,,,
431000,1048090,sp,Tulipa didieri Jord.,Liliaceae,N,,Tulipa gesneriana L.,431100,1048100
431100,1048100,sp,Tulipa gesneriana L.,Liliaceae,N,,,,
431300,1048110,sp,Tulipa grengiolensis Thommen,Liliaceae,N,,Tulipa gesneriana L.,431100,1048100
431320,1048115,sp,Tulipa marjolleti E. P. Perrier & Songeon,Liliaceae,N,,Tulipa gesneriana L.,431100,1048100
431340,1048120,sp,Tulipa mauriana Jord. & Fourr.,Liliaceae,N,,Tulipa gesneriana L.,431100,1048100
431360,1048150,sp,Tulipa raddii Reboul,Liliaceae,N,,,,
431380,1048170,sp,Tulipa sylvestris L.,Liliaceae,I/A,,,,
431400,1048180,subsp,Tulipa sylvestris L. subsp. sylvestris,Liliaceae,A,,Tulipa sylvestris L.,431380,1048170
431500,1048190,subsp,Tulipa sylvestris subsp. australis (Link) Pamp.,Liliaceae,I,,Tulipa sylvestris L.,431380,1048170
431800,1048200,sp,Turgenia latifolia (L.) Hoffm.,Apiaceae,A,,,,
431900,1048210,sp,Turritis glabra L.,Brassicaceae,I,,,,
432000,1048220,sp,Tussilago farfara L.,Asteraceae,I,,,,
432450,1048290,hybrid,Typha ×elata Boreau,Typhaceae,I,,,,
432100,1048230,sp,Typha angustifolia L.,Typhaceae,I,,,,
432150,1048240,sp,Typha domingensis Pers.,Typhaceae,N,,,,
432200,1048250,sp,Typha latifolia L.,Typhaceae,I,,,,
432250,1048260,sp,Typha laxmannii Lepech.,Typhaceae,N,,,,
432300,1048270,sp,Typha minima Hoppe,Typhaceae,I,,,,
432400,1048280,sp,Typha shuttleworthii W. D. J. Koch & Sond.,Typhaceae,I,,,,
432600,1048300,sp,Ulex europaeus L.,Fabaceae,N,,,,
432800,1048310,sp,Ulmus glabra Huds.,Ulmaceae,I,,,,
432900,1048320,sp,Ulmus laevis Pall.,Ulmaceae,I,,,,
433000,1048330,sp,Ulmus minor Mill.,Ulmaceae,I,,,,
433050,1048345,sp,Ulmus pumila L.,Ulmaceae,,x,,,
433300,1048350,sp,Umbilicus rupestris (Salisb.) Dandy,Crassulaceae,I,,,,
433400,1048360,sp,Urtica dioica L.,Urticaceae,I,,,,
433500,1048370,sp,Urtica urens L.,Urticaceae,A,,,,
433600,1048380,sp,Utricularia australis R. Br.,Lentibulariaceae,I,,Utricularia vulgaris aggr.,434250,1048440
433700,1048390,sp,Utricularia bremii Heer,Lentibulariaceae,I,,Utricularia minor aggr.,433950,1048405
433850,1048395,aggr,Utricularia intermedia aggr.,Lentibulariaceae,I,,,,
433800,1048400,sp,Utricularia intermedia Hayne,Lentibulariaceae,I,,Utricularia intermedia aggr.,433850,1048395
433950,1048405,aggr,Utricularia minor aggr.,Lentibulariaceae,I,,,,
433900,1048410,sp,Utricularia minor L.,Lentibulariaceae,I,,Utricularia minor aggr.,433950,1048405
434090,1048420,sp,Utricularia ochroleuca R. W. Hartm.,Lentibulariaceae,I,,Utricularia intermedia aggr.,433850,1048395
434150,1048430,sp,Utricularia stygia G. Thor,Lentibulariaceae,I,,Utricularia intermedia aggr.,433850,1048395
434250,1048440,aggr,Utricularia vulgaris aggr.,Lentibulariaceae,I,,,,
434200,1048450,sp,Utricularia vulgaris L.,Lentibulariaceae,I,,Utricularia vulgaris aggr.,434250,1048440
434300,1048460,sp,Vaccaria hispanica (Mill.) Rauschert,Caryophyllaceae,I,,,,
434500,1048470,sp,Vaccinium gaultherioides Bigelow,Ericaceae,I,,Vaccinium uliginosum aggr.,435100,1048520
434600,1048480,sp,Vaccinium macrocarpon Aiton,Ericaceae,N,,,,
434700,1048490,sp,Vaccinium microcarpum (Rupr.) Schmalh.,Ericaceae,I,,,,
434800,1048500,sp,Vaccinium myrtillus L.,Ericaceae,I,,,,
434900,1048510,sp,Vaccinium oxycoccos L.,Ericaceae,I,,,,
435100,1048520,aggr,Vaccinium uliginosum aggr.,Ericaceae,I,,,,
435000,1048530,sp,Vaccinium uliginosum L.,Ericaceae,I,,Vaccinium uliginosum aggr.,435100,1048520
435300,1048540,sp,Vaccinium vitis-idaea L.,Ericaceae,I,,,,
435330,1048545,subsp,Vaccinium vitis-idaea L. subsp. vitis-idaea,Ericaceae,I,,Vaccinium vitis-idaea L.,435300,1048540
435360,1048550,subsp,Vaccinium vitis-idaea subsp. minus (G. Lodd.) Hultén,Ericaceae,I,,Vaccinium vitis-idaea L.,435300,1048540
435400,1048570,sp,Valeriana celtica L.,Caprifoliaceae,I,,,,
435450,1048575,subsp (single),Valeriana celtica L. subsp. celtica,Caprifoliaceae,I,,Valeriana celtica L.,435400,1048570
435600,1048580,sp,Valeriana dioica L.,Caprifoliaceae,I,,,,
435700,1048590,sp,Valeriana montana L.,Caprifoliaceae,I,,,,
435900,1048600,aggr,Valeriana officinalis aggr.,Caprifoliaceae,I,,,,
435800,1048610,sp,Valeriana officinalis L.,Caprifoliaceae,I,,Valeriana officinalis aggr.,435900,1048600
436000,1048620,sp,Valeriana pratensis Dierb.,Caprifoliaceae,I,,Valeriana officinalis aggr.,435900,1048600
436150,1048630,sp,Valeriana pyrenaica L.,Caprifoliaceae,N,,,,
436200,1048640,sp,Valeriana repens Host,Caprifoliaceae,I,,Valeriana officinalis aggr.,435900,1048600
436300,1048650,sp,Valeriana saliunca All.,Caprifoliaceae,I,,,,
436400,1048660,sp,Valeriana sambucifolia J. C. Mikan,Caprifoliaceae,I,,Valeriana officinalis aggr.,435900,1048600
436500,1048670,sp,Valeriana saxatilis L.,Caprifoliaceae,I,,,,
436600,1048680,sp,Valeriana supina Ard.,Caprifoliaceae,I,,,,
436700,1048690,sp,Valeriana tripteris L.,Caprifoliaceae,I,,,,
436800,1048700,sp,Valeriana tuberosa L.,Caprifoliaceae,,x,,,
436900,1048710,sp,Valeriana versifolia Brügger,Caprifoliaceae,I,,Valeriana officinalis aggr.,435900,1048600
437000,1048720,sp,Valeriana wallrothii Kreyer,Caprifoliaceae,I,,Valeriana officinalis aggr.,435900,1048600
437100,1048730,sp,Valerianella carinata Loisel.,Caprifoliaceae,A,,Valerianella locusta aggr.,437550,1048775
437200,1048740,sp,Valerianella coronata (L.) DC.,Caprifoliaceae,,x,,,
437300,1048750,sp,Valerianella dentata (L.) Pollich,Caprifoliaceae,A,,,,
437400,1048770,sp,Valerianella eriocarpa Desv.,Caprifoliaceae,A,,,,
437500,1048780,sp,Valerianella locusta (L.) Laterr.,Caprifoliaceae,I,,Valerianella locusta aggr.,437550,1048775
437550,1048775,aggr,Valerianella locusta aggr.,Caprifoliaceae,I/A,,,,
437600,1048790,sp,Valerianella rimosa Bastard,Caprifoliaceae,A,,,,
437700,1048800,sp,Vallisneria spiralis L.,Hydrocharitaceae,I,,,,
437750,1048810,sp,Ventenata dubia (Leers) Coss.,Poaceae,N,,,,
437800,1048820,sp,Veratrum album L.,Melanthiaceae,I,,,,
437900,1048830,subsp,Veratrum album L. subsp. album,Melanthiaceae,I,,Veratrum album L.,437800,1048820
438000,1048840,subsp,Veratrum album subsp. lobelianum (Bernh.) Arcang.,Melanthiaceae,I,,Veratrum album L.,437800,1048820
438200,1048860,sp,Veratrum nigrum L.,Melanthiaceae,I,,,,
438300,1048870,sp,Verbascum alpinum Turra,Scrophulariaceae,,x,,,
438400,1048880,sp,Verbascum blattaria L.,Scrophulariaceae,I,,,,
438600,1048900,subsp,Verbascum chaixii subsp. austriacum (Roem. & Schult.) Hayek,Scrophulariaceae,N,,Verbascum chaixii Vill.,438495,1048910
438495,1048910,sp,Verbascum chaixii Vill.,Scrophulariaceae,I,,,,
438500,1048920,subsp,Verbascum chaixii Vill. subsp. chaixii,Scrophulariaceae,I,,Verbascum chaixii Vill.,438495,1048910
438800,1048930,sp,Verbascum densiflorum Bertol.,Scrophulariaceae,I,,,,
439000,1048940,sp,Verbascum lychnitis L.,Scrophulariaceae,I,,,,
439100,1048950,sp,Verbascum nigrum L.,Scrophulariaceae,I,,,,
439200,1048960,sp,Verbascum phlomoides L.,Scrophulariaceae,I,,,,
439300,1048970,sp,Verbascum phoeniceum L.,Scrophulariaceae,N,,,,
439500,1048990,sp,Verbascum pulverulentum Vill.,Scrophulariaceae,I,,,,
439530,1049000,sp,Verbascum sinuatum L.,Scrophulariaceae,,x,,,
439560,1049010,sp,Verbascum speciosum Schrad.,Scrophulariaceae,N,,,,
439650,1049020,sp,Verbascum thapsus L.,Scrophulariaceae,I,,,,
439700,1049030,subsp,Verbascum thapsus L. subsp. thapsus,Scrophulariaceae,I,,Verbascum thapsus L.,439650,1049020
439850,1049040,subsp,Verbascum thapsus subsp. montanum (Schrad.) Bonnier & Layens,Scrophulariaceae,I,,Verbascum thapsus L.,439650,1049020
439900,1049050,sp,Verbascum virgatum Stokes,Scrophulariaceae,N,,,,
439950,1049060,sp,Verbena bonariensis L.,Verbenaceae,N,,,,
440000,1049070,sp,Verbena officinalis L.,Verbenaceae,A,,,,
440100,1049090,sp,Veronica acinifolia L.,Plantaginaceae,I,,,,
440200,1049100,sp,Veronica agrestis L.,Plantaginaceae,A,,,,
440300,1049110,sp,Veronica allionii Vill.,Plantaginaceae,,x,,,
440400,1049120,sp,Veronica alpina L.,Plantaginaceae,I,,,,
440550,1049125,aggr,Veronica anagallis-aquatica aggr.,Plantaginaceae,I,,,,
440500,1049130,sp,Veronica anagallis-aquatica L.,Plantaginaceae,I,,Veronica anagallis-aquatica aggr.,440550,1049125
